time,open,high,low,close,volume
1770580800000,167.35,167.36,164.83,165.05,9046.91
1770584400000,165.06,166.01,162.69,163.57,13693.101
1770588000000,163.57,164.29,162.73,163.85,7221.395
1770591600000,163.85,168.11,161.81,163.06,32133.86
1770595200000,163.06,163.85,162.24,163.58,14383.689
1770598800000,163.58,165.41,162.55,163.73,12877.417
1770602400000,163.72,165.48,162.85,164.28,9273.294
1770606000000,164.3,166.89,164.22,166.59,10581.687
1770609600000,166.59,166.68,164.96,165.32,7072.631
1770613200000,165.32,165.67,164.65,165.2,6223.836
1770616800000,165.19,165.19,162.75,163.51,10484.173
1770620400000,163.5,164.12,161.96,162.4,9273.396
1770624000000,162.4,162.93,160.35,161.44,22479.277
1770627600000,161.43,161.96,159.21,159.75,23148.731
1770631200000,159.74,160.18,156.04,157.3,29922.708
1770634800000,157.3,158.64,156.7,156.84,14748.214
1770638400000,156.84,159.21,156.68,158.59,19904.205
1770642000000,158.59,159.18,156.5,156.52,17061.536
1770645600000,156.52,159.82,155.27,158.99,36381.933
1770649200000,158.98,160.8,156.27,158.04,47381.141
1770652800000,158.05,160.03,155.11,158.25,44397.487
1770656400000,158.24,161.28,156.91,160.92,27927.373
1770660000000,160.91,161.88,159.64,160.61,19722.748
1770663600000,160.61,162.48,159.91,162.31,17191.316
1770667200000,162.3,163.2,160.82,162.14,15159.122
1770670800000,162.13,162.39,159.78,161.62,14505.565
1770674400000,161.62,162.83,160.94,161.22,10622.444
1770678000000,161.22,161.82,158.83,159.15,10664.044
1770681600000,159.17,159.64,158.06,158.91,11074.315
1770685200000,158.92,161.87,158.62,161.45,9427.285
1770688800000,161.45,161.53,160.03,160.28,6841.085
1770692400000,160.29,160.43,156.69,158.01,17023.907
1770696000000,158.01,159.58,157.86,159.44,8527.651
1770699600000,159.45,159.86,157.69,158.42,9087.357
1770703200000,158.42,158.6,155.21,156.05,20192.169
1770706800000,156.05,157.7,156.02,157.09,10367.235
1770710400000,157.1,158.2,156.88,157.91,11541.516
1770714000000,157.9,159.24,157.6,157.99,11192.525
1770717600000,157.99,158.3,156.28,156.47,8027.452
1770721200000,156.47,158.59,156.26,157.15,13035.489
1770724800000,157.16,157.76,155.47,155.49,12159.207
1770728400000,155.49,156.81,154.48,156.61,20952.524
1770732000000,156.61,158.75,155.33,155.86,23444.224
1770735600000,155.86,158.36,154.9,157.44,20473.906
1770739200000,157.45,158.43,155.95,157.21,14506.505
1770742800000,157.21,158.04,155.9,156.64,14077.042
1770746400000,156.64,156.9,152.82,153.63,28681.068
1770750000000,153.62,154.99,152.56,154.09,17829.105
1770753600000,154.08,154.45,153.3,153.7,8611.578
1770757200000,153.69,154.44,152.44,153.27,11293.455
1770760800000,153.27,154.78,152.89,154.06,8065.199
1770764400000,154.05,154.75,153.43,154.42,7521.533
1770768000000,154.42,154.63,152.79,153.26,14511.671
1770771600000,153.27,153.6,151.29,152.29,13411.628
1770775200000,152.29,153.59,151.57,151.72,11998.227
